ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,ClientSatisfaction,ExpectedReimbursement,RegionID
12911,08/23/19,09-10-19,1832268,9706,60,2,3,5,66,9,N/A,0,537
12879,08/16/19,08/26/19,1834620,10978,26,2,3,5,40,9,N/A,0,603
10494,11-12-18,11/23/18,1836059,151,7,2,3,5,66,9,N/A,0,593
10335,10/16/18,11-12-18,1837067,564,15,2,3,5,50,9,N/A,0,629
9051,02-05-18,02/13/18,1844308,1292,55,2,3,5,50,9,N/A,0,506
8628,10/23/17,11-07-17,2056468,11097,39,2,3,5,10,9,N/A,0,963
8673,10/30/17,11/13/17,1878977,11146,61,2,3,5,7,9,N/A,0,542
9420,04/26/18,06-01-18,2184402,10948,67,2,3,5,23,9,N/A,0,423
9903,07-09-18,07/24/18,1855544,1865,52,2,3,5,64,9,N/A,0,18
8806,12-11-17,12-11-17,1862984,12563,35,2,3,5,40,9,N/A,0,531
10402,10/24/18,11-02-18,2107235,11246,32,2,3,5,58,9,N/A,0,639
10639,12/21/18,12/24/18,1901890,12038,37,2,3,5,58,9,N/A,0,828
8893,01-08-18,01/23/18,1865756,518,56,2,3,5,10,9,N/A,0,153
10345,10/16/18,10/31/18,1862090,1516,18,2,3,5,7,9,N/A,0,308
8963,01/22/18,02/26/18,1888951,9958,56,2,3,5,50,9,N/A,0,698
9068,02-07-18,03/22/18,2217330,9175,53,2,3,5,45,9,N/A,0,416
9097,02/14/18,03/15/18,1896133,12176,22,2,3,5,45,9,N/A,0,382
10681,01-09-19,01-10-19,1870085,12256,60,2,3,5,64,9,N/A,0,173
9223,03-12-18,03/26/18,2132575,157,13,2,3,5,10,9,N/A,0,131
9422,04/26/18,06-01-18,2065656,10067,64,2,3,5,23,9,N/A,0,865
10160,09-12-18,10-10-18,1892334,211,33,2,3,5,10,9,N/A,0,265
10566,12-07-18,12-10-18,2382058,133,60,2,3,5,58,9,N/A,0,883
10895,02/13/19,02/19/19,2237882,12510,39,2,3,5,64,9,N/A,0,858
9669,05/30/18,06/28/18,2066467,10892,2,2,3,5,11,9,N/A,0,382
9747,06/13/18,07-04-18,2463185,10507,42,2,3,5,64,9,N/A,0,106
9750,06-12-18,07-02-18,2137476,2128,22,2,3,5,64,9,N/A,0,975
9786,06/18/18,07/20/18,2115666,12476,23,2,3,5,11,9,N/A,0,929
12968,09-04-19,09-05-19,1910821,189,3,2,3,5,40,9,N/A,0,65
12410,05/21/19,06-04-19,1919756,10973,7,2,3,5,11,9,N/A,0,710
10871,02-05-19,02/19/19,1919779,12334,37,2,3,5,15,9,N/A,0,875
12583,06-06-19,06-12-19,2009888,11244,31,2,3,5,64,9,N/A,0,86
11296,03/14/19,04-09-19,2114809,12087,28,2,3,5,10,9,N/A,0,491
12563,06-04-19,06/26/19,2054118,2158,71,2,3,5,32,9,N/A,0,196
10521,11/22/18,01-10-19,2398023,11482,51,2,3,5,11,9,N/A,0,277
10565,12-06-18,01/16/19,2129101,2696,71,2,3,5,11,9,N/A,0,939
10791,01/28/19,01/30/19,2178726,11245,5,2,3,5,64,9,N/A,0,660
10835,02-06-19,02/28/19,2203830,8057,1,2,3,5,66,9,N/A,0,343
10867,02-01-19,02/15/19,2225419,10618,21,2,3,5,44,9,N/A,0,204
10947,02/20/19,02/22/19,2502145,9601,74,2,3,5,64,9,N/A,0,108
12787,07/25/19,08-05-19,2110376,11916,24,2,3,5,64,9,N/A,0,784
12888,08/21/19,09/16/19,2115293,9610,14,2,3,5,15,9,N/A,0,511
12957,08/27/19,09-06-19,2348197,11545,67,2,3,5,40,9,N/A,0,380
12627,06/19/19,06/20/19,2359404,11621,47,2,3,5,64,9,N/A,0,802
12964,09-03-19,09/27/19,2563276,11781,68,2,3,5,66,9,N/A,0,594
12999,09/13/19,10/17/19,1872594,11158,33,2,3,5,11,9,N/A,0,606
13000,09/16/19,10-02-19,1683019,11113,7,2,3,5,15,9,N/A,0,806
13001,08/21/19,09/16/19,2167288,11059,39,2,3,5,15,9,N/A,0,926
13029,09/23/19,10-02-19,765267,10566,33,2,3,5,64,9,N/A,0,170
13032,09/23/19,10/15/19,500281,1491,11,2,3,5,40,9,N/A,0,656
13033,09/24/19,09/25/19,2348265,175,71,2,3,5,64,9,N/A,0,419
13035,09/20/19,10-02-19,2069126,9958,54,2,3,5,15,9,N/A,0,168
13038,09/25/19,10-03-19,1822111,11157,25,2,3,5,40,9,N/A,0,488
13044,09/27/19,10-03-19,569994,11139,21,2,3,5,64,9,N/A,0,359
13051,10-01-19,10/21/19,367286,839,33,2,3,5,44,9,N/A,0,646
13053,09/30/19,10/25/19,1849325,1270,7,2,3,5,7,9,N/A,0,882
13063,10-07-19,10/14/19,682543,11246,30,2,3,5,44,9,N/A,0,179
13065,10-07-19,10/24/19,354317,909,74,2,3,5,45,9,N/A,0,911
13070,10-09-19,10-10-19,2348098,10987,72,2,3,5,64,9,N/A,0,74
13243,10-11-19,10/31/19,712334,12208,16,2,3,5,66,9,N/A,0,261
13516,10/23/19,12-09-19,1853147,11113,68,2,3,5,10,9,N/A,0,626
13673,10/31/19,10/31/19,245970,9799,57,2,3,5,40,9,N/A,0,61
13697,11-01-19,11/19/19,2292281,9085,12,2,3,5,13,9,N/A,0,913
13762,11/18/19,11/19/19,176295,1462,9,2,3,5,64,9,N/A,0,502
13785,11/21/19,12/20/19,188736,11626,15,2,3,5,66,9,N/A,0,80
13883,12/17/19,01-07-20,443051,9204,65,2,3,5,63,9,N/A,0,109
13904,12/20/19,01-09-20,1765921,73,74,2,3,5,6,9,N/A,0,535
13915,12/31/19,01-03-20,2483387,11154,62,2,3,5,38,9,N/A,0,513
13916,12/31/19,01-03-20,1954786,8840,55,2,3,5,38,9,N/A,0,373
13925,01-03-20,01-08-20,880984,2107,65,2,3,5,64,9,N/A,0,594
13941,01-07-20,01/14/20,1999867,207,73,2,3,5,64,9,N/A,0,370
13942,01-08-20,02/14/20,286548,1465,61,2,3,5,42,9,N/A,0,122
13950,01-10-20,01/14/20,55199,11806,24,2,3,5,64,9,N/A,0,85
13971,01/15/20,01/29/20,2111182,2172,52,2,3,5,64,9,N/A,0,770
13975,01/15/20,01/22/20,168664,824,48,2,3,5,64,9,N/A,0,895
13976,01/14/20,02-07-20,1850021,10749,51,2,3,5,66,9,N/A,0,289
13977,01/16/20,01/17/20,1755416,10116,29,2,3,5,7,9,N/A,0,797
13999,01/21/20,01/22/20,510869,8507,26,2,3,5,40,9,N/A,0,432
14011,01/23/20,02/24/20,2066881,11714,37,2,3,5,11,9,N/A,0,549
14044,01/27/20,02/19/20,1789606,1419,68,2,3,5,7,9,N/A,0,95
14059,01/29/20,02/14/20,1836673,1266,69,2,3,5,50,9,N/A,0,8
14060,01/29/20,02/14/20,1733868,581,15,2,3,5,10,9,N/A,0,145
14067,01/30/20,03/31/20,891838,8840,6,2,3,5,66,9,N/A,0,3
14080,01/31/20,02-06-20,773836,345,15,2,3,5,8,9,N/A,0,186
14103,02-05-20,02-12-20,646686,211,76,2,3,5,8,9,N/A,0,106
14112,02-05-20,02-12-20,691424,347,13,2,3,5,10,9,N/A,0,415
14127,02-07-20,02/21/20,268419,11193,22,2,3,5,64,9,N/A,0,597
14129,02-07-20,02-12-20,2560254,10147,34,2,3,5,8,9,N/A,0,102
14136,02-10-20,03/26/20,2433453,8066,45,2,3,5,66,9,N/A,0,847
14138,02-07-20,03-10-20,63920,12589,47,2,3,5,11,9,N/A,0,583
14139,02-11-20,02/19/20,166215,11131,54,2,3,5,40,9,N/A,0,578
14154,01/29/20,02/28/20,23762,2,17,2,3,5,63,9,N/A,0,439
14179,02-11-20,03-03-20,1836610,8066,60,2,3,5,8,9,N/A,0,771
14215,02/20/20,02/28/20,1836575,9440,13,2,3,5,18,9,N/A,0,882
14217,02/20/20,04-03-20,1825937,11252,10,2,3,5,66,9,N/A,0,8
14235,02-11-20,03-06-20,2090393,10108,11,2,3,5,10,9,N/A,0,892
14290,03-04-20,04/28/20,216798,2235,41,2,3,5,11,9,N/A,0,459
14311,03-05-20,04/21/20,52702,9204,41,2,3,5,11,9,N/A,0,571
14348,03-11-20,04/21/20,1979743,11011,20,2,3,5,64,9,N/A,0,504
14396,03/26/20,04/27/20,1817691,187,61,2,3,5,6,9,N/A,0,251
14420,04-02-20,04/23/20,2221799,9628,17,2,3,5,23,9,N/A,0,781
14450,04-06-20,04/24/20,2130360,9601,41,2,3,5,64,9,N/A,0,262
14464,04/14/20,04/22/20,619567,781,14,2,3,5,58,9,N/A,0,176
9689,05/29/18,06/29/18,620216,8113,63,2,3,5,12,9,N/A,0,147
12862,08-08-19,08/23/19,149896,10668,53,2,3,5,12,9,N/A,0,809
9306,03/27/18,03/30/18,33087,542,76,2,3,5,12,9,N/A,0,654
12346,05/15/19,05/30/19,40720,9001,49,2,3,5,12,9,N/A,0,961
10901,02/14/19,02/14/19,54341,12027,57,2,3,5,12,9,N/A,0,37
8709,11-10-17,11/28/17,78967,11461,76,2,3,5,12,9,N/A,0,237
10017,07/31/18,08/21/18,315260,9670,8,2,3,5,12,9,N/A,0,115
10617,12/17/18,12/19/18,107063,9372,56,2,3,5,12,9,N/A,0,774
8757,11/27/17,12/13/17,2411049,1516,30,2,3,5,12,9,N/A,0,936
12326,05-09-19,06/14/19,739573,10764,3,2,3,5,12,9,N/A,0,489
12206,04/23/19,05/13/19,310058,12246,3,2,3,5,12,9,N/A,0,503
10340,10/16/18,11-02-18,835382,2502,18,2,3,5,12,9,N/A,0,547
10615,12/17/18,12/28/18,537855,1266,29,2,3,5,12,9,N/A,0,455
12974,09-06-19,09/13/19,2056683,10069,64,2,3,5,12,9,N/A,0,606
10870,02-08-19,03/13/19,1835486,11153,77,2,3,5,12,9,N/A,0,512
10896,02/14/19,02/19/19,205153,10426,73,2,3,5,12,9,N/A,0,870
9352,04/13/18,04/27/18,2007980,2666,28,2,3,5,12,9,N/A,0,380
10928,02/18/19,02/18/19,1793233,10982,18,2,3,5,12,9,N/A,0,322
11799,04-01-19,04-11-19,236613,11954,60,2,3,5,12,9,N/A,0,690
7975,08/31/17,09-01-17,275055,394,38,2,3,5,12,9,N/A,0,153
10444,10/31/18,11/22/18,301332,12346,30,2,3,5,12,9,N/A,0,845
7906,08-09-17,08/30/17,2122169,9715,1,2,3,5,12,9,N/A,0,474
7768,07/20/17,08/18/17,336331,2158,61,2,3,5,12,9,N/A,0,131
12959,08/26/19,09/13/19,781476,940,52,2,3,5,12,9,N/A,0,450
9411,04/23/18,04/26/18,354072,960,4,2,3,5,12,9,N/A,0,163
8724,11/16/17,11/16/17,355793,8946,4,2,3,5,12,9,N/A,0,905
12865,08-09-19,08/26/19,359075,1328,42,2,3,5,12,9,N/A,0,718
9020,01/22/18,02/21/18,1837849,9797,19,2,3,5,12,9,N/A,0,143
7952,08/28/17,09/21/17,386562,1352,9,2,3,5,12,9,N/A,0,37
9987,07/23/18,08-03-18,391828,12563,31,2,3,5,12,9,N/A,0,422
11841,04-08-19,05-03-19,395383,1896,53,2,3,5,12,9,N/A,0,454
9379,04/20/18,05/22/18,407493,10883,27,2,3,5,12,9,N/A,0,906
10170,09/14/18,10/15/18,625509,73,37,2,3,5,12,9,N/A,0,712
11587,03/27/19,04/25/19,423001,9884,23,2,3,5,12,9,N/A,0,230
8714,11/14/17,11/16/17,478568,9796,67,2,3,5,12,9,N/A,0,708
8721,11/14/17,11/15/17,490738,10659,56,2,3,5,12,9,N/A,0,767
12603,06-12-19,06/24/19,510920,7979,46,2,3,5,12,9,N/A,0,31
9690,05/29/18,06/29/18,2068849,1997,25,2,3,5,12,9,N/A,0,287
7896,08-07-17,08-08-17,540680,11212,41,2,3,5,12,9,N/A,0,272
10424,10/25/18,11/19/18,737054,11107,11,2,3,5,12,9,N/A,0,990
12170,04/15/19,05/17/19,578228,11039,53,2,3,5,12,9,N/A,0,243
9378,04/20/18,04/23/18,630695,10850,66,2,3,5,12,9,N/A,0,308
10945,02/19/19,03/15/19,596388,2504,54,2,3,5,12,9,N/A,0,102
10280,10-05-18,10/29/18,1866292,10112,71,2,3,5,12,9,N/A,0,388
9213,03-07-18,04/16/18,640913,9405,14,2,3,5,12,9,N/A,0,372
10827,01/30/19,02/22/19,667848,11027,10,2,3,5,12,9,N/A,0,707
12581,06-06-19,06-06-19,2084582,12000,21,2,3,5,12,9,N/A,0,149
7893,08-08-17,08-08-17,2236042,11001,39,2,3,5,12,9,N/A,0,834
9529,05-11-18,05/25/18,725077,911,61,2,3,5,12,9,N/A,0,54
10649,01-02-19,01-02-19,731212,9797,41,2,3,5,12,9,N/A,0,255
8813,11/29/17,01/25/18,734922,753,10,2,3,5,12,9,N/A,0,806
10390,10/22/18,11-12-18,795656,10991,25,2,3,5,12,9,N/A,0,912
9667,05/29/18,06/27/18,808539,2656,78,2,3,5,12,9,N/A,0,52
10033,08-10-18,09-12-18,893417,11545,51,2,3,5,12,9,N/A,0,624
9693,06-04-18,07-04-18,1854746,12048,60,2,3,5,12,9,N/A,0,123
11001,02/26/19,02/26/19,894024,1440,58,2,3,5,12,9,N/A,0,782
7904,08-08-17,08/28/17,1652531,11822,34,2,3,5,12,9,N/A,0,243
10218,09/25/18,10/22/18,1783409,8055,17,2,3,5,12,9,N/A,0,983
12889,08/21/19,09-03-19,2058358,11050,75,2,3,5,12,9,N/A,0,303
9817,06/22/18,07/13/18,1808250,528,69,2,3,5,12,9,N/A,0,487
9895,07-12-18,08-10-18,1809604,10984,14,2,3,5,12,9,N/A,0,894
8646,10/20/17,11-09-17,1923014,11461,63,2,3,5,12,9,N/A,0,929
8940,01/17/18,01/29/18,2415624,9370,47,2,3,5,12,9,N/A,0,907
10431,10/31/18,11/15/18,1882106,12769,21,2,3,5,12,9,N/A,0,916
9385,04/19/18,05-02-18,1918896,9021,13,2,3,5,12,9,N/A,0,276
12633,06/20/19,07/18/19,1904453,9210,18,2,3,5,12,9,N/A,0,200
9948,07/16/18,07/27/18,2165651,11482,50,2,3,5,12,9,N/A,0,57
10164,11/13/18,11/27/18,2066451,10563,46,2,3,5,12,9,N/A,0,848
10403,10/25/18,10/31/18,2347952,11107,60,2,3,5,12,9,N/A,0,103
13002,09/17/19,09/25/19,2007046,11482,39,2,3,5,12,9,N/A,0,57
13397,10/16/19,11/18/19,2481332,12572,57,2,3,5,12,9,N/A,0,66
13405,10/17/19,10/30/19,444845,11175,46,2,3,5,12,9,N/A,0,414
13750,11-12-19,12/31/19,2400049,11230,74,2,3,5,12,9,N/A,0,560
13877,12/16/19,01/28/20,1863574,10646,8,2,3,5,12,9,N/A,0,319
14097,02-05-20,02-05-20,605807,11114,29,2,3,5,12,9,N/A,0,139
14115,02-04-20,04-01-20,856230,1876,7,2,3,5,12,9,N/A,0,537
14118,02-05-20,02/24/20,359058,8882,22,2,3,5,12,9,N/A,0,509
14169,02/14/20,04/24/20,2175017,8948,57,2,3,5,12,9,N/A,0,274
14241,02/25/20,04/14/20,78967,10659,73,2,3,5,12,9,N/A,0,237
14245,02/25/20,03/24/20,490538,1573,75,2,3,5,12,9,N/A,0,42
10207,09/21/18,10/15/18,5191,781,64,2,3,5,8,9,N/A,0,567
10290,10-09-18,10/19/18,1709876,9610,53,2,3,5,8,9,N/A,0,79
10106,08/31/18,10-09-18,2358456,2208,26,2,3,5,7,9,N/A,0,269
10373,10/18/18,11/16/18,19868,2676,24,2,3,5,7,9,N/A,0,128
10083,08/28/18,10-03-18,37515,2340,34,2,3,5,12,9,N/A,0,992
9314,04-02-18,04/24/18,56048,11278,19,2,3,5,40,9,N/A,0,627
10844,02-01-19,02-08-19,197760,597,58,2,3,5,64,9,N/A,0,125
10186,09/18/18,09/26/18,2206060,10883,49,2,3,5,58,9,N/A,0,784
9439,04/30/18,06-07-18,1726803,2178,1,2,3,5,40,9,N/A,0,414
10197,09/19/18,09/24/18,92588,11668,64,2,3,5,64,9,N/A,0,617
11121,03-07-19,03/15/19,2108001,11137,8,2,3,5,8,9,N/A,0,707
9834,06/25/18,08-08-18,107152,9872,30,2,3,5,15,9,N/A,0,418
12459,07-05-19,08-05-19,2017037,12034,42,2,3,5,63,9,N/A,0,127
10569,12-10-18,12-11-18,262986,1875,16,2,3,5,12,9,N/A,0,538
12565,06-04-19,06/13/19,132243,11093,22,2,3,5,64,9,N/A,0,361
10581,12-10-18,12/17/18,198018,345,30,2,3,5,64,9,N/A,0,374
10296,10-10-18,10/26/18,2038697,9856,35,2,3,5,58,9,N/A,0,586
10611,12/14/18,12/18/18,676077,10587,56,2,3,5,64,9,N/A,0,860
9268,03/22/18,05-08-18,1885795,10993,19,2,3,5,40,9,N/A,0,359
9362,04-12-18,05-09-18,235335,10566,48,2,3,5,45,9,N/A,0,573
10676,01-08-19,01-11-19,603246,12572,41,2,3,5,40,9,N/A,0,365
10689,01-10-19,01/17/19,2242967,10749,51,2,3,5,40,9,N/A,0,729
9201,03-05-18,04/19/18,294346,11482,3,2,3,5,58,9,N/A,0,397
12607,06-12-19,06/14/19,306359,8138,35,2,3,5,64,9,N/A,0,520
12536,05/29/19,07-05-19,1852642,9647,45,2,3,5,40,9,N/A,0,221
12640,06/20/19,07-04-19,321982,11139,24,2,3,5,66,9,N/A,0,598
10342,10/16/18,10/26/18,355064,2065,44,2,3,5,18,9,N/A,0,374
10505,11/16/18,12-12-18,360497,10430,55,2,3,5,40,9,N/A,0,976
10876,02-07-19,02/25/19,386013,10172,27,2,3,5,10,9,N/A,0,560
10273,10-04-18,10/16/18,836638,8530,24,2,3,5,12,9,N/A,0,891
10263,10-03-18,10-05-18,880257,2117,44,2,3,5,64,9,N/A,0,740
11825,04-03-19,05-02-19,447268,10722,24,2,3,5,7,9,N/A,0,770
10343,09-04-18,10/17/18,2385690,11154,18,2,3,5,58,9,N/A,0,61
10100,08/29/18,09-07-18,472524,10738,55,2,3,5,42,9,N/A,0,796
9249,03/19/18,05-04-18,1807956,10994,49,2,3,5,12,9,N/A,0,118
10688,01-11-19,01/14/19,490538,1086,17,2,3,5,64,9,N/A,0,42
11015,02/27/19,03-12-19,2511674,11036,50,2,3,5,63,9,N/A,0,263
10294,10-09-18,11-02-18,2389313,820,18,2,3,5,8,9,N/A,0,220
10686,01-11-19,01/14/19,531308,10326,31,2,3,5,64,9,N/A,0,631
10415,10/29/18,11/28/18,531724,645,48,2,3,5,64,9,N/A,0,366
12622,06/14/19,07-01-19,1828262,1462,25,2,3,5,8,9,N/A,0,15
12757,07/17/19,07/17/19,829354,11157,30,2,3,5,64,9,N/A,0,906
10384,10/23/18,10/29/18,600878,10379,33,2,3,5,64,9,N/A,0,731
12761,07/17/19,08-08-19,622894,11244,2,2,3,5,12,9,N/A,0,347
12284,04/30/19,05-08-19,644158,2175,40,2,3,5,64,9,N/A,0,124
10306,10-04-18,10-11-18,644808,12589,10,2,3,5,7,9,N/A,0,433
9866,07-02-18,08/14/18,683730,355,55,2,3,5,40,9,N/A,0,929
10710,01/15/19,01/29/19,785625,11230,41,2,3,5,12,9,N/A,0,865
10386,10/24/18,11/23/18,717633,11849,26,2,3,5,58,9,N/A,0,554
9270,03/22/18,04/18/18,2312071,8367,26,2,3,5,40,9,N/A,0,817
12458,05/22/19,05/30/19,734922,8779,32,2,3,5,44,9,N/A,0,806
10484,11/14/18,11/15/18,1872501,7949,64,2,3,5,64,9,N/A,0,382
10560,12-05-18,12-07-18,757655,8461,71,2,3,5,64,9,N/A,0,558
10642,12/24/18,01-04-19,775806,2500,18,2,3,5,64,9,N/A,0,822
10498,11-09-18,11/13/18,782566,1200,74,2,3,5,40,9,N/A,0,923
9725,06-07-18,06/20/18,821688,9792,22,2,3,5,50,9,N/A,0,231
10888,02-12-19,03-07-19,822199,10218,71,2,3,5,42,9,N/A,0,300
10267,09/19/18,10-05-18,2433496,10016,73,2,3,5,40,9,N/A,0,250
12573,06-05-19,06-12-19,2124812,791,12,2,3,5,8,9,N/A,0,300
12376,05/20/19,05/30/19,860194,1081,20,2,3,5,66,9,N/A,0,281
12711,07-03-19,07-05-19,874504,10844,46,2,3,5,64,9,N/A,0,369
10282,10-05-18,10/18/18,2017294,10987,46,2,3,5,58,9,N/A,0,241
12864,08-07-19,08/19/19,1690215,157,38,2,3,5,50,9,N/A,0,939
12873,08/14/19,09-10-19,1690252,1573,25,2,3,5,40,9,N/A,0,791
9756,06/14/18,07-06-18,1707812,12000,21,2,3,5,42,9,N/A,0,103
10472,11-12-18,11-12-18,1708226,2206,47,2,3,5,12,9,N/A,0,964
9899,07-03-18,07/13/18,1710155,207,60,2,3,5,8,9,N/A,0,341
9395,04/13/18,04/30/18,1726785,11077,43,2,3,5,64,9,N/A,0,550
11109,03-05-19,04/16/19,1740829,138,76,2,3,5,40,9,N/A,0,367
12323,05-07-19,05-09-19,1784253,11118,21,2,3,5,64,9,N/A,0,97
12636,06/18/19,07-04-19,1804478,11904,74,2,3,5,40,9,N/A,0,832
10654,01-04-19,01/14/19,1816199,10728,68,2,3,5,8,9,N/A,0,776
10195,09/20/18,09/27/18,1821140,11157,44,2,3,5,64,9,N/A,0,223
11137,03-07-19,03-08-19,1825981,11474,24,2,3,5,64,9,N/A,0,816
12598,06-11-19,07-08-19,1827045,12102,36,2,3,5,7,9,N/A,0,265
9366,04/16/18,05/21/18,2034405,221,19,2,3,5,40,9,N/A,0,162
9883,06/25/18,07-11-18,1879873,10072,22,2,3,5,8,9,N/A,0,267
12686,06/27/19,07-03-19,2101880,11000,73,2,3,5,12,9,N/A,0,326
12824,07/30/19,07/30/19,1865746,2613,26,2,3,5,8,9,N/A,0,4
10680,01-04-19,01/15/19,2100560,9440,35,2,3,5,64,9,N/A,0,545
10348,10/17/18,10/18/18,1878074,11131,20,2,3,5,64,9,N/A,0,507
10533,11/23/18,11/28/18,2152313,11273,40,2,3,5,12,9,N/A,0,643
9377,04/13/18,04/30/18,2036987,8948,22,2,3,5,40,9,N/A,0,944
9663,05/29/18,06/18/18,1892851,12246,45,2,3,5,32,9,N/A,0,575
10694,01/14/19,01/17/19,2186608,11107,14,2,3,5,12,9,N/A,0,226
9869,06/27/18,08-01-18,2188597,10360,19,2,3,5,15,9,N/A,0,563
10364,10/19/18,10/26/18,1916245,10566,76,2,3,5,40,9,N/A,0,679
10115,09-04-18,09-10-18,2119405,11083,24,2,3,5,15,9,N/A,0,633
10174,09/14/18,10-11-18,2067453,10130,26,2,3,5,15,9,N/A,0,817
10790,01/23/19,02/13/19,2032929,8820,34,2,3,5,32,9,N/A,0,656
10380,10/22/18,11/20/18,2102526,791,21,2,3,5,64,9,N/A,0,191
10522,11/20/18,12-12-18,2108392,1997,62,2,3,5,40,9,N/A,0,497
11988,04/16/19,04/19/19,2115662,2206,14,2,3,5,64,9,N/A,0,199
12461,05/23/19,06-04-19,2165607,11220,68,2,3,5,64,9,N/A,0,407
12998,09-12-19,10-03-19,508291,8484,70,2,3,5,40,9,N/A,0,258
13023,09/20/19,10-07-19,1883825,10948,41,2,3,5,50,9,N/A,0,109
13348,10/16/19,10/21/19,557715,10297,55,2,3,5,64,9,N/A,0,836
13486,10/17/19,10/23/19,746293,10147,6,2,3,5,64,9,N/A,0,617
13526,10/23/19,10/30/19,1820141,1879,6,2,3,5,50,9,N/A,0,776
13534,10/24/19,11-11-19,337585,9968,7,2,3,5,10,9,N/A,0,578
13727,11-08-19,12/23/19,1771303,8999,41,2,3,5,45,9,N/A,0,819
13729,11-08-19,12/23/19,2108339,11822,67,2,3,5,45,9,N/A,0,466
13747,11/13/19,11/29/19,8040,12102,56,2,3,5,19,9,N/A,0,11
13831,12-03-19,01/16/20,2116871,194,30,2,3,5,66,9,N/A,0,711
13835,12-03-19,12-06-19,892729,11277,35,2,3,5,7,9,N/A,0,683
13865,12-12-19,01-10-20,651437,10108,16,2,3,5,6,9,N/A,0,56
13867,12-12-19,01/17/20,2118387,9634,35,2,3,5,6,9,N/A,0,690
13889,12/18/19,01-02-20,290083,10217,26,2,3,5,64,9,N/A,0,212
13893,12/20/19,12/20/19,1674713,9347,77,2,3,5,64,9,N/A,0,356
13897,12/19/19,01-02-20,1990366,909,52,2,3,5,12,9,N/A,0,363
13944,01-09-20,01/14/20,2089976,10130,17,2,3,5,7,9,N/A,0,884
13955,01-10-20,01/23/20,662979,11971,16,2,3,5,6,9,N/A,0,519
13981,01/17/20,02-05-20,481200,11118,19,2,3,5,8,9,N/A,0,576
14013,01/24/20,01/30/20,559082,9775,22,2,3,5,12,9,N/A,0,738
14029,01/20/20,02/17/20,435112,9715,16,2,3,5,63,9,N/A,0,121
14032,01/20/20,02/17/20,1891132,10861,36,2,3,5,6,9,N/A,0,218
14064,01/27/20,02-05-20,1849269,11937,18,2,3,5,8,9,N/A,0,975
14065,01/30/20,02-06-20,2358376,10739,72,2,3,5,8,9,N/A,0,427
14066,01/30/20,02-10-20,2201221,12250,50,2,3,5,40,9,N/A,0,396
14086,02-03-20,02/27/20,2453505,1678,73,2,3,5,10,9,N/A,0,289
14099,02-04-20,02-12-20,435112,12352,72,2,3,5,8,9,N/A,0,121
14101,02-04-20,02-12-20,1892718,11107,41,2,3,5,40,9,N/A,0,70
14133,02-07-20,03/18/20,1893287,9000,14,2,3,5,8,9,N/A,0,843
14135,02-07-20,03/18/20,1872899,11077,56,2,3,5,8,9,N/A,0,992
14149,02-11-20,02/13/20,428610,1106,65,2,3,5,12,9,N/A,0,716
14178,02/14/20,02/21/20,127179,11119,32,2,3,5,40,9,N/A,0,17
14197,02/18/20,03/16/20,1748335,10152,18,2,3,5,12,9,N/A,0,361
14247,02/24/20,03-12-20,717417,2128,51,2,3,5,40,9,N/A,0,928
14359,03/16/20,03/23/20,353250,12125,36,2,3,5,8,9,N/A,0,632
14378,03/19/20,03/20/20,1805443,10116,49,2,3,5,64,9,N/A,0,72
14405,03/27/20,04/23/20,316403,9970,75,2,3,5,66,9,N/A,0,320
14467,04-10-20,05-07-20,877846,10020,2,2,3,5,66,9,N/A,0,1
9266,02-09-18,02/27/18,1814388,2158,22,2,3,5,40,9,SAT,0,574
10400,10/24/18,11/15/18,666378,868,2,2,3,5,8,9,SAT,0,118
9267,03/22/18,05-02-18,411880,9359,5,2,3,5,40,9,SAT,0,326
9397,03/22/18,04/25/18,428277,10031,55,2,3,5,40,9,SAT,0,892
9303,03/22/18,04/24/18,1864900,1202,24,2,3,5,40,9,SAT,0,325
10541,11/29/18,12/21/18,1755416,8766,52,2,3,5,8,9,SAT,0,797
12869,08-12-19,08/16/19,2016655,157,69,2,3,5,40,9,SAT,0,297
13846,12-06-19,12/13/19,1853665,10794,67,2,3,5,40,9,SAT,0,37
14387,03/24/20,04/15/20,346900,12727,12,2,3,5,40,9,SAT,0,100
10200,09/21/18,09/25/18,20123,8066,37,2,3,5,64,9,N/A,0,793
11735,04-02-19,04-03-19,30764,1645,69,2,3,5,64,9,N/A,0,59
12891,08/21/19,08/26/19,1906388,10337,52,2,3,5,12,9,SAT,0,27
9972,07/19/18,07/26/18,40368,9000,54,2,3,5,58,9,N/A,0,79
9123,02/21/18,02/28/18,42428,9873,63,2,3,5,40,9,N/A,0,842
8840,12/21/17,01-05-18,48694,8569,37,2,3,5,58,9,N/A,0,748
8874,01-04-18,02/22/18,1761682,10020,5,2,3,5,45,9,SAT,0,230
9723,06-08-18,06-11-18,896158,2321,38,2,3,5,12,9,SAT,0,660
7523,06/27/17,07/24/17,110339,1645,42,2,3,5,45,9,SAT,0,396
9214,03-08-18,03/15/18,285163,9901,44,2,3,5,15,9,N/A,0,803
10243,10-01-18,12/20/18,114849,978,34,2,3,5,15,9,N/A,0,893
8647,10/17/17,11-07-17,116345,11653,5,2,3,5,12,9,SAT,0,68
